Time,X,Y,Z,Roll,Pitch,Yaw
103 39 17 14 16 12 2021,-11971.400391,9176.09668,-2.539536,0.0,0.0,4.327852
115 39 17 14 16 12 2021,-11971.400391,9176.09668,-2.539536,0.0,0.0,4.327852
127 39 17 14 16 12 2021,-11971.707031,9176.146484,-2.547241,0.0,0.0,3.230431
139 39 17 14 16 12 2021,-11971.707031,9176.146484,-2.547241,0.0,0.0,3.230431
151 39 17 14 16 12 2021,-11972.103516,9176.253906,-2.576065,0.0,0.0,1.77948
162 39 17 14 16 12 2021,-11972.103516,9176.253906,-2.576065,0.0,0.0,1.77948
174 39 17 14 16 12 2021,-11972.507812,9176.382812,-2.611786,0.0,0.0,0.23262
185 39 17 14 16 12 2021,-11972.507812,9176.382812,-2.611786,0.0,0.0,0.23262
196 39 17 14 16 12 2021,-11972.9375,9176.503906,-2.668732,0.0,0.0,-1.391083
207 39 17 14 16 12 2021,-11972.9375,9176.503906,-2.668732,0.0,0.0,-1.391083
218 39 17 14 16 12 2021,-11973.191406,9176.618164,-2.713959,0.0,0.0,-2.444038
229 39 17 14 16 12 2021,-11973.191406,9176.618164,-2.713959,0.0,0.0,-2.444038
240 39 17 14 16 12 2021,-11973.191406,9176.618164,-2.713959,0.0,0.0,-2.444038
252 39 17 14 16 12 2021,-11973.255859,9176.660156,-2.724511,0.0,0.0,-2.726012
263 39 17 14 16 12 2021,-11973.351562,9176.722656,-2.74013,0.0,0.0,-3.143397
273 39 17 14 16 12 2021,-11973.431641,9176.774414,-2.753038,0.0,0.0,-3.488347
285 39 17 14 16 12 2021,-11973.467773,9176.798828,-2.758924,0.0,0.0,-3.645645
295 39 17 14 16 12 2021,-11973.472656,9176.801758,-2.759735,0.0,0.0,-3.667314
306 39 17 14 16 12 2021,-11973.472656,9176.801758,-2.759735,0.0,0.0,-3.667314
317 39 17 14 16 12 2021,-11973.619141,9177.142578,-2.788116,0.0,0.0,-4.711565
330 39 17 14 16 12 2021,-11973.619141,9177.142578,-2.788116,0.0,0.0,-4.711565
341 39 17 14 16 12 2021,-11973.619141,9177.142578,-2.788116,0.0,0.0,-4.711565
352 39 17 14 16 12 2021,-11973.619141,9177.142578,-2.788116,0.0,0.0,-4.711565
363 39 17 14 16 12 2021,-11973.619141,9177.142578,-2.788116,0.0,0.0,-4.711565
373 39 17 14 16 12 2021,-11973.619141,9177.142578,-2.788116,0.0,0.0,-4.711565
385 39 17 14 16 12 2021,-11973.619141,9177.142578,-2.788116,0.0,0.0,-4.711565
395 39 17 14 16 12 2021,-11973.619141,9177.142578,-2.788116,0.0,0.0,-4.711565
408 39 17 14 16 12 2021,-11973.619141,9177.142578,-2.788116,0.0,0.0,-4.711565
420 39 17 14 16 12 2021,-11973.654297,9177.1875,-2.794174,0.0,0.0,-4.962442
430 39 17 14 16 12 2021,-11973.706055,9177.254883,-2.803211,0.0,0.0,-5.336667
442 39 17 14 16 12 2021,-11973.746094,9177.306641,-2.81019,0.0,0.0,-5.625693
452 39 17 14 16 12 2021,-11973.760742,9177.325195,-2.812727,0.0,0.0,-5.730791
462 39 17 14 16 12 2021,-11973.761719,9177.326172,-2.812866,0.0,0.0,-5.736537
473 39 17 14 16 12 2021,-11973.761719,9177.326172,-2.812866,0.0,0.0,-5.736537
485 39 17 14 16 12 2021,-11973.361328,9177.293945,-2.782318,0.0,0.0,-4.606577
496 39 17 14 16 12 2021,-11973.361328,9177.293945,-2.782318,0.0,0.0,-4.606577
507 39 17 14 16 12 2021,-11973.361328,9177.293945,-2.782318,0.0,0.0,-4.606577
518 39 17 14 16 12 2021,-11973.361328,9177.293945,-2.782318,0.0,0.0,-4.606577
529 39 17 14 16 12 2021,-11973.34375,9177.290039,-2.780662,0.0,0.0,-4.550658
540 39 17 14 16 12 2021,-11973.311523,9177.283203,-2.777654,0.0,0.0,-4.449077
551 39 17 14 16 12 2021,-11973.266602,9177.274414,-2.773558,0.0,0.0,-4.310735
562 39 17 14 16 12 2021,-11973.216797,9177.264648,-2.768943,0.0,0.0,-4.154884
574 39 17 14 16 12 2021,-11973.165039,9177.253906,-2.764229,0.0,0.0,-3.995677
584 39 17 14 16 12 2021,-11973.165039,9177.253906,-2.764229,0.0,0.0,-3.995677
595 39 17 14 16 12 2021,-11972.9375,9177.178711,-2.738379,0.0,0.0,-3.272575
607 39 17 14 16 12 2021,-11972.749023,9177.117188,-2.717021,0.0,0.0,-2.6751
618 39 17 14 16 12 2021,-11972.749023,9177.117188,-2.717021,0.0,0.0,-2.6751
629 39 17 14 16 12 2021,-11972.446289,9177.042969,-2.684643,0.0,0.0,-1.769789
640 39 17 14 16 12 2021,-11972.31543,9177.011719,-2.670645,0.0,0.0,-1.378404
652 39 17 14 16 12 2021,-11972.266602,9177.0,-2.665438,0.0,0.0,-1.232813
662 39 17 14 16 12 2021,-11972.251953,9176.996094,-2.66389,0.0,0.0,-1.189532
673 39 17 14 16 12 2021,-11972.251953,9176.996094,-2.66389,0.0,0.0,-1.189532
685 39 17 14 16 12 2021,-11971.910156,9176.928711,-2.604143,0.0,0.0,-0.248008
696 39 17 14 16 12 2021,-11971.855469,9176.917969,-2.594715,0.0,0.0,-0.099433
706 39 17 14 16 12 2021,-11971.851562,9176.916992,-2.593994,0.0,0.0,-0.088074
718 39 17 14 16 12 2021,-11971.851562,9176.916992,-2.593994,0.0,0.0,-0.088074
730 39 17 14 16 12 2021,-11971.851562,9176.916992,-2.593994,0.0,0.0,-0.088074
741 39 17 14 16 12 2021,-11971.851562,9176.916992,-2.593994,0.0,0.0,-0.088074
752 39 17 14 16 12 2021,-11971.851562,9176.916992,-2.593994,0.0,0.0,-0.088074
763 39 17 14 16 12 2021,-11971.851562,9176.916992,-2.593994,0.0,0.0,-0.088074
773 39 17 14 16 12 2021,-11971.851562,9176.916992,-2.593994,0.0,0.0,-0.088074
784 39 17 14 16 12 2021,-11971.851562,9176.916992,-2.593994,0.0,0.0,-0.088074
795 39 17 14 16 12 2021,-11971.705078,9176.84375,-2.570418,0.0,0.0,0.228325
808 39 17 14 16 12 2021,-11971.484375,9176.733398,-2.534805,0.0,0.0,0.70626
819 39 17 14 16 12 2021,-11971.358398,9176.669922,-2.514522,0.0,0.0,0.978466
829 39 17 14 16 12 2021,-11971.34375,9176.663086,-2.512222,0.0,0.0,1.009331
840 39 17 14 16 12 2021,-11971.34375,9176.663086,-2.512222,0.0,0.0,1.009331
852 39 17 14 16 12 2021,-11971.34375,9176.663086,-2.512222,0.0,0.0,1.009331
864 39 17 14 16 12 2021,-11971.34375,9176.663086,-2.512222,0.0,0.0,1.009331
874 39 17 14 16 12 2021,-11971.34375,9176.663086,-2.512222,0.0,0.0,1.009331
885 39 17 14 16 12 2021,-11971.280273,9176.643555,-2.492381,0.0,0.0,1.172632
896 39 17 14 16 12 2021,-11971.173828,9176.611328,-2.459381,0.0,0.0,1.444232
907 39 17 14 16 12 2021,-11971.061523,9176.577148,-2.424571,0.0,0.0,1.730736
918 39 17 14 16 12 2021,-11970.976562,9176.550781,-2.398082,0.0,0.0,1.948743
930 39 17 14 16 12 2021,-11970.93457,9176.538086,-2.384941,0.0,0.0,2.0569
941 39 17 14 16 12 2021,-11970.921875,9176.53418,-2.381161,0.0,0.0,2.088012
952 39 17 14 16 12 2021,-11970.921875,9176.53418,-2.381161,0.0,0.0,2.088012
963 39 17 14 16 12 2021,-11970.571289,9176.436523,-2.323792,0.0,0.0,3.107629
974 39 17 14 16 12 2021,-11970.571289,9176.436523,-2.323792,0.0,0.0,3.107629
985 39 17 14 16 12 2021,-11970.571289,9176.436523,-2.323792,0.0,0.0,3.107629
996 39 17 14 16 12 2021,-11970.571289,9176.436523,-2.323792,0.0,0.0,3.107629
8 40 17 14 16 12 2021,-11970.571289,9176.436523,-2.323792,0.0,0.0,3.107629
19 40 17 14 16 12 2021,-11970.571289,9176.436523,-2.323792,0.0,0.0,3.107629
29 40 17 14 16 12 2021,-11970.571289,9176.436523,-2.323792,0.0,0.0,3.107629
41 40 17 14 16 12 2021,-11970.571289,9176.436523,-2.323792,0.0,0.0,3.107629
51 40 17 14 16 12 2021,-11970.571289,9176.436523,-2.323792,0.0,0.0,3.107629
62 40 17 14 16 12 2021,-11970.571289,9176.436523,-2.323792,0.0,0.0,3.107629
73 40 17 14 16 12 2021,-11970.571289,9176.436523,-2.323792,0.0,0.0,3.107629
84 40 17 14 16 12 2021,-11970.571289,9176.436523,-2.323792,0.0,0.0,3.107629
96 40 17 14 16 12 2021,-11970.579102,9176.442383,-2.305802,0.0,0.0,2.577989
107 40 17 14 16 12 2021,-11970.587891,9176.448242,-2.285827,0.0,0.0,1.989861
118 40 17 14 16 12 2021,-11970.587891,9176.448242,-2.285827,0.0,0.0,1.989861
130 40 17 14 16 12 2021,-11970.702148,9176.551758,-2.218719,0.0,0.0,0.771858
141 40 17 14 16 12 2021,-11970.702148,9176.551758,-2.218719,0.0,0.0,0.771858
152 40 17 14 16 12 2021,-11970.823242,9176.647461,-2.168488,0.0,0.0,-0.255249
162 40 17 14 16 12 2021,-11970.823242,9176.647461,-2.168488,0.0,0.0,-0.255249
174 40 17 14 16 12 2021,-11970.974609,9176.757812,-2.099518,0.0,0.0,-1.49279
185 40 17 14 16 12 2021,-11970.974609,9176.757812,-2.099518,0.0,0.0,-1.49279
196 40 17 14 16 12 2021,-11971.108398,9176.880859,-2.007324,0.0,0.0,-2.821053
207 40 17 14 16 12 2021,-11971.108398,9176.880859,-2.007324,0.0,0.0,-2.821053
219 40 17 14 16 12 2021,-11971.165039,9177.022461,-1.887772,0.0,0.0,-4.023728
230 40 17 14 16 12 2021,-11971.165039,9177.022461,-1.887772,0.0,0.0,-4.023728
241 40 17 14 16 12 2021,-11971.142578,9177.179688,-1.754852,0.0,0.0,-5.055926
252 40 17 14 16 12 2021,-11971.142578,9177.179688,-1.754852,0.0,0.0,-5.055926
264 40 17 14 16 12 2021,-11971.142578,9177.179688,-1.754852,0.0,0.0,-5.055926
274 40 17 14 16 12 2021,-11971.050781,9177.295898,-1.614277,0.0,0.0,-5.616008
285 40 17 14 16 12 2021,-11970.975586,9177.392578,-1.498169,0.0,0.0,-6.078602
297 40 17 14 16 12 2021,-11970.975586,9177.392578,-1.498169,0.0,0.0,-6.078602
308 40 17 14 16 12 2021,-11970.975586,9177.392578,-1.498169,0.0,0.0,-6.078602
319 40 17 14 16 12 2021,-11970.975586,9177.392578,-1.498169,0.0,0.0,-6.078602
330 40 17 14 16 12 2021,-11970.975586,9177.392578,-1.498169,0.0,0.0,-6.078602
341 40 17 14 16 12 2021,-11970.195312,9177.676758,-0.798615,0.0,0.0,-7.114035
352 40 17 14 16 12 2021,-11970.195312,9177.676758,-0.798615,0.0,0.0,-7.114035
363 40 17 14 16 12 2021,-11970.195312,9177.676758,-0.798615,0.0,0.0,-7.114035
375 40 17 14 16 12 2021,-11970.195312,9177.676758,-0.798615,0.0,0.0,-7.114035
386 40 17 14 16 12 2021,-11970.195312,9177.676758,-0.798615,0.0,0.0,-7.114035
397 40 17 14 16 12 2021,-11969.334961,9177.711914,-0.057786,0.0,0.0,-7.520686
407 40 17 14 16 12 2021,-11969.323242,9177.711914,-0.047562,0.0,0.0,-7.526298
418 40 17 14 16 12 2021,-11969.323242,9177.711914,-0.047562,0.0,0.0,-7.526298
429 40 17 14 16 12 2021,-11969.323242,9177.711914,-0.047562,0.0,0.0,-7.526298
439 40 17 14 16 12 2021,-11969.323242,9177.711914,-0.047562,0.0,0.0,-7.526298
452 40 17 14 16 12 2021,-11969.323242,9177.711914,-0.047562,0.0,0.0,-7.526298
463 40 17 14 16 12 2021,-11968.168945,9177.541016,0.954142,0.0,0.0,-6.903912
474 40 17 14 16 12 2021,-11968.054688,9177.524414,1.053406,0.0,0.0,-6.842237
485 40 17 14 16 12 2021,-11968.054688,9177.524414,1.053406,0.0,0.0,-6.842237
496 40 17 14 16 12 2021,-11968.054688,9177.524414,1.053406,0.0,0.0,-6.842237
507 40 17 14 16 12 2021,-11968.054688,9177.524414,1.053406,0.0,0.0,-6.842237
519 40 17 14 16 12 2021,-11968.054688,9177.524414,1.053406,0.0,0.0,-6.842237
531 40 17 14 16 12 2021,-11966.983398,9177.211914,2.290512,0.0,0.0,-6.996031
543 40 17 14 16 12 2021,-11966.983398,9177.211914,2.290512,0.0,0.0,-6.996031
555 40 17 14 16 12 2021,-11966.983398,9177.211914,2.290512,0.0,0.0,-6.996031
566 40 17 14 16 12 2021,-11966.983398,9177.211914,2.290512,0.0,0.0,-6.996031
578 40 17 14 16 12 2021,-11966.983398,9177.211914,2.290512,0.0,0.0,-6.996031
597 40 17 14 16 12 2021,-11966.198242,9176.833008,3.473526,0.0,0.0,-7.755623
610 40 17 14 16 12 2021,-11966.198242,9176.833008,3.473526,0.0,0.0,-7.755623
622 40 17 14 16 12 2021,-11966.198242,9176.833008,3.473526,0.0,0.0,-7.755623
642 40 17 14 16 12 2021,-11966.198242,9176.833008,3.473526,0.0,0.0,-7.755623
655 40 17 14 16 12 2021,-11965.71875,9176.458984,4.300677,0.0,0.0,-8.558346
668 40 17 14 16 12 2021,-11965.547852,9176.326172,4.594711,0.0,0.0,-8.843692
687 40 17 14 16 12 2021,-11965.547852,9176.326172,4.594711,0.0,0.0,-8.843692
700 40 17 14 16 12 2021,-11965.547852,9176.326172,4.594711,0.0,0.0,-8.843692
720 40 17 14 16 12 2021,-11964.991211,9175.731445,5.818893,0.0,0.0,-10.26709
734 40 17 14 16 12 2021,-11964.991211,9175.731445,5.818893,0.0,0.0,-10.26709
754 40 17 14 16 12 2021,-11964.886719,9175.44043,6.40863,0.0,0.0,-11.462399
776 40 17 14 16 12 2021,-11964.886719,9175.44043,6.40863,0.0,0.0,-11.462399
790 40 17 14 16 12 2021,-11964.886719,9175.44043,6.40863,0.0,0.0,-11.462399
809 40 17 14 16 12 2021,-11965.091797,9175.176758,7.410034,0.0,0.0,-14.267619
824 40 17 14 16 12 2021,-11965.091797,9175.176758,7.410034,0.0,0.0,-14.267619
844 40 17 14 16 12 2021,-11965.21582,9175.154297,7.957214,0.0,0.0,-15.919198
865 40 17 14 16 12 2021,-11965.21582,9175.154297,7.957214,0.0,0.0,-15.919198
888 40 17 14 16 12 2021,-11965.353516,9175.079102,8.508942,0.0,0.0,-17.453548
904 40 17 14 16 12 2021,-11965.353516,9175.079102,8.508942,0.0,0.0,-17.453548
923 40 17 14 16 12 2021,-11965.375977,9175.00293,9.104065,0.0,0.0,-19.084255
945 40 17 14 16 12 2021,-11965.375977,9175.00293,9.104065,0.0,0.0,-19.084255
966 40 17 14 16 12 2021,-11965.397461,9174.933594,9.455566,0.0,0.0,-20.226521
989 40 17 14 16 12 2021,-11965.397461,9174.933594,9.455566,0.0,0.0,-20.226521
12 41 17 14 16 12 2021,-11965.476562,9174.779297,9.787415,0.0,0.0,-21.684666
35 41 17 14 16 12 2021,-11965.476562,9174.779297,9.787415,0.0,0.0,-21.684666
56 41 17 14 16 12 2021,-11965.450195,9174.652344,10.031525,0.0,0.0,-23.016775
79 41 17 14 16 12 2021,-11965.450195,9174.652344,10.031525,0.0,0.0,-23.016775
101 41 17 14 16 12 2021,-11965.470703,9174.447266,10.331726,0.0,0.0,-24.069555
124 41 17 14 16 12 2021,-11965.470703,9174.447266,10.331726,0.0,0.0,-24.069555
148 41 17 14 16 12 2021,-11965.470703,9174.447266,10.331726,0.0,0.0,-24.069555
172 41 17 14 16 12 2021,-11965.452148,9174.09082,10.721814,0.0,0.0,-24.930746
196 41 17 14 16 12 2021,-11965.445312,9173.969727,10.853821,0.0,0.0,-25.222178
220 41 17 14 16 12 2021,-11965.445312,9173.969727,10.853821,0.0,0.0,-25.222178
241 41 17 14 16 12 2021,-11965.445312,9173.969727,10.853821,0.0,0.0,-25.222178
264 41 17 14 16 12 2021,-11965.291016,9173.321289,11.648254,0.0,0.0,-26.724321
287 41 17 14 16 12 2021,-11965.291016,9173.321289,11.648254,0.0,0.0,-26.724321
308 41 17 14 16 12 2021,-11965.40625,9173.120117,12.028015,0.0,0.0,-28.173418
331 41 17 14 16 12 2021,-11965.40625,9173.120117,12.028015,0.0,0.0,-28.173418
352 41 17 14 16 12 2021,-11965.40625,9173.120117,12.028015,0.0,0.0,-28.173418
375 41 17 14 16 12 2021,-11965.40625,9173.120117,12.028015,0.0,0.0,-28.173418
398 41 17 14 16 12 2021,-11965.40625,9173.120117,12.028015,0.0,0.0,-28.173418
466 41 17 14 16 12 2021,-11965.40625,9173.120117,12.028015,0.0,0.0,-28.173418
522 41 17 14 16 12 2021,-11965.40625,9173.120117,12.028015,0.0,0.0,-28.173418
529 41 17 14 16 12 2021,-11965.40625,9173.120117,12.028015,0.0,0.0,-28.173418
536 41 17 14 16 12 2021,-11965.40625,9173.120117,12.028015,0.0,0.0,-28.173418
553 41 17 14 16 12 2021,-11966.501953,9172.882812,13.479492,0.0,0.0,-43.121387
577 41 17 14 16 12 2021,-11966.501953,9172.882812,13.479492,0.0,0.0,-43.121387
599 41 17 14 16 12 2021,-11966.501953,9172.882812,13.479492,0.0,0.0,-43.121387
621 41 17 14 16 12 2021,-11966.501953,9172.882812,13.479492,0.0,0.0,-43.121387
644 41 17 14 16 12 2021,-11966.501953,9172.882812,13.479492,0.0,0.0,-43.121387
666 41 17 14 16 12 2021,-11966.501953,9172.882812,13.479492,0.0,0.0,-43.121387
688 41 17 14 16 12 2021,-11966.501953,9172.882812,13.479492,0.0,0.0,-43.121387
709 41 17 14 16 12 2021,-11966.501953,9172.882812,13.479492,0.0,0.0,-43.121387
737 41 17 14 16 12 2021,-11966.501953,9172.882812,13.479492,0.0,0.0,-43.121387
757 41 17 14 16 12 2021,-11966.395508,9173.883789,14.117798,0.0,0.0,-52.468758
781 41 17 14 16 12 2021,-11966.395508,9173.883789,14.117798,0.0,0.0,-52.468758
799 41 17 14 16 12 2021,-11966.1875,9174.161133,14.119781,0.0,0.0,-54.394428
821 41 17 14 16 12 2021,-11966.1875,9174.161133,14.119781,0.0,0.0,-54.394428
868 41 17 14 16 12 2021,-11965.917969,9174.40332,14.124725,0.0,0.0,-56.174522
888 41 17 14 16 12 2021,-11965.917969,9174.40332,14.124725,0.0,0.0,-56.174522
927 41 17 14 16 12 2021,-11965.469727,9174.579102,14.205444,0.0,0.0,-58.450405
934 41 17 14 16 12 2021,-11965.469727,9174.579102,14.205444,0.0,0.0,-58.450405
956 41 17 14 16 12 2021,-11964.947266,9174.464844,14.406891,0.0,0.0,-60.044052
977 41 17 14 16 12 2021,-11964.947266,9174.464844,14.406891,0.0,0.0,-60.044052
0 42 17 14 16 12 2021,-11964.947266,9174.464844,14.406891,0.0,0.0,-60.044052
22 42 17 14 16 12 2021,-11964.743164,9174.441406,14.547907,0.0,0.0,-60.718636
45 42 17 14 16 12 2021,-11964.743164,9174.441406,14.547907,0.0,0.0,-60.718636
126 42 17 14 16 12 2021,-11964.743164,9174.441406,14.547907,0.0,0.0,-60.718636
187 42 17 14 16 12 2021,-11964.743164,9174.441406,14.547907,0.0,0.0,-60.718636
252 42 17 14 16 12 2021,-11964.743164,9174.441406,14.547907,0.0,0.0,-60.718636
318 42 17 14 16 12 2021,-11964.743164,9174.441406,14.547907,0.0,0.0,-60.718636
400 42 17 14 16 12 2021,-11964.743164,9174.441406,14.547907,0.0,0.0,-60.718636
452 42 17 14 16 12 2021,-11964.743164,9174.441406,14.547907,0.0,0.0,-60.718636
472 42 17 14 16 12 2021,-11964.743164,9174.441406,14.547907,0.0,0.0,-60.718636
495 42 17 14 16 12 2021,-11964.743164,9174.441406,14.547907,0.0,0.0,-60.718636
518 42 17 14 16 12 2021,-11964.743164,9174.441406,14.547907,0.0,0.0,-60.718636
540 42 17 14 16 12 2021,-11964.743164,9174.441406,14.547907,0.0,0.0,-60.718636
563 42 17 14 16 12 2021,-11964.743164,9174.441406,14.547907,0.0,0.0,-60.718636
583 42 17 14 16 12 2021,-11964.743164,9174.441406,14.547907,0.0,0.0,-60.718636
607 42 17 14 16 12 2021,-11964.743164,9174.441406,14.547907,0.0,0.0,-60.718636
627 42 17 14 16 12 2021,-11964.743164,9174.441406,14.547907,0.0,0.0,-60.718636
651 42 17 14 16 12 2021,-11955.317383,9179.458008,15.414368,0.0,0.0,-104.230354
673 42 17 14 16 12 2021,-11955.317383,9179.458008,15.414368,0.0,0.0,-104.230354
697 42 17 14 16 12 2021,-11954.772461,9179.59082,15.419617,0.0,0.0,-106.042152
720 42 17 14 16 12 2021,-11954.772461,9179.59082,15.419617,0.0,0.0,-106.042152
742 42 17 14 16 12 2021,-11954.3125,9179.667969,15.44101,0.0,0.0,-107.429352
788 42 17 14 16 12 2021,-11954.3125,9179.667969,15.44101,0.0,0.0,-107.429352
808 42 17 14 16 12 2021,-11954.3125,9179.667969,15.44101,0.0,0.0,-107.429352
839 42 17 14 16 12 2021,-11953.720703,9179.654297,15.536682,0.0,0.0,-108.954559
852 42 17 14 16 12 2021,-11953.720703,9179.654297,15.536682,0.0,0.0,-108.954559
875 42 17 14 16 12 2021,-11953.720703,9179.654297,15.536682,0.0,0.0,-108.954559
896 42 17 14 16 12 2021,-11953.720703,9179.654297,15.536682,0.0,0.0,-108.954559
924 42 17 14 16 12 2021,-11953.720703,9179.654297,15.536682,0.0,0.0,-108.954559
944 42 17 14 16 12 2021,-11953.720703,9179.654297,15.536682,0.0,0.0,-108.954559
965 42 17 14 16 12 2021,-11953.720703,9179.654297,15.536682,0.0,0.0,-108.954559
986 42 17 14 16 12 2021,-11953.296875,9179.368164,15.803272,0.0,0.0,-109.881302
8 43 17 14 16 12 2021,-11953.208984,9179.30957,15.858307,0.0,0.0,-110.072624
30 43 17 14 16 12 2021,-11953.208984,9179.30957,15.858307,0.0,0.0,-110.072624
53 43 17 14 16 12 2021,-11952.882812,9179.256836,15.988312,0.0,0.0,-111.636154
75 43 17 14 16 12 2021,-11952.882812,9179.256836,15.988312,0.0,0.0,-111.636154
99 43 17 14 16 12 2021,-11952.882812,9179.256836,15.988312,0.0,0.0,-111.636154
120 43 17 14 16 12 2021,-11952.882812,9179.256836,15.988312,0.0,0.0,-111.636154
170 43 17 14 16 12 2021,-11952.882812,9179.256836,15.988312,0.0,0.0,-111.636154
205 43 17 14 16 12 2021,-11952.882812,9179.256836,15.988312,0.0,0.0,-111.636154
238 43 17 14 16 12 2021,-11952.882812,9179.256836,15.988312,0.0,0.0,-111.636154
272 43 17 14 16 12 2021,-11952.882812,9179.256836,15.988312,0.0,0.0,-111.636154
305 43 17 14 16 12 2021,-11952.882812,9179.256836,15.988312,0.0,0.0,-111.636154
339 43 17 14 16 12 2021,-11952.882812,9179.256836,15.988312,0.0,0.0,-111.636154
372 43 17 14 16 12 2021,-11952.882812,9179.256836,15.988312,0.0,0.0,-111.636154
405 43 17 14 16 12 2021,-11947.926758,9180.863281,16.646515,0.0,0.0,-132.205933
439 43 17 14 16 12 2021,-11947.926758,9180.863281,16.646515,0.0,0.0,-132.205933
472 43 17 14 16 12 2021,-11947.370117,9180.923828,16.603882,0.0,0.0,-133.774994
505 43 17 14 16 12 2021,-11947.370117,9180.923828,16.603882,0.0,0.0,-133.774994
540 43 17 14 16 12 2021,-11947.370117,9180.923828,16.603882,0.0,0.0,-133.774994
571 43 17 14 16 12 2021,-11947.370117,9180.923828,16.603882,0.0,0.0,-133.774994
605 43 17 14 16 12 2021,-11947.370117,9180.923828,16.603882,0.0,0.0,-133.774994
638 43 17 14 16 12 2021,-11947.396484,9180.916992,16.234499,0.0,0.0,-132.984558
671 43 17 14 16 12 2021,-11947.396484,9180.916992,16.234499,0.0,0.0,-132.984558
705 43 17 14 16 12 2021,-11947.804688,9180.900391,15.620716,0.0,0.0,-130.712708
738 43 17 14 16 12 2021,-11947.833008,9180.899414,15.578522,0.0,0.0,-130.556549
771 43 17 14 16 12 2021,-11947.833008,9180.899414,15.578522,0.0,0.0,-130.556549
805 43 17 14 16 12 2021,-11948.251953,9181.049805,15.336456,0.0,0.0,-129.2892
838 43 17 14 16 12 2021,-11948.251953,9181.049805,15.336456,0.0,0.0,-129.2892
873 43 17 14 16 12 2021,-11948.251953,9181.049805,15.336456,0.0,0.0,-129.2892
905 43 17 14 16 12 2021,-11948.389648,9181.06543,15.277684,0.0,0.0,-128.897415
937 43 17 14 16 12 2021,-11948.556641,9181.083984,15.206604,0.0,0.0,-128.423538
971 43 17 14 16 12 2021,-11948.556641,9181.083984,15.206604,0.0,0.0,-128.423538
4 44 17 14 16 12 2021,-11949.055664,9180.878906,14.969735,0.0,0.0,-126.632576
38 44 17 14 16 12 2021,-11949.077148,9180.870117,14.959503,0.0,0.0,-126.555214
72 44 17 14 16 12 2021,-11949.077148,9180.870117,14.959503,0.0,0.0,-126.555214
103 44 17 14 16 12 2021,-11949.243164,9180.723633,14.747009,0.0,0.0,-125.350822
124 44 17 14 16 12 2021,-11949.243164,9180.723633,14.747009,0.0,0.0,-125.350822
147 44 17 14 16 12 2021,-11949.243164,9180.723633,14.747009,0.0,0.0,-125.350822
169 44 17 14 16 12 2021,-11949.243164,9180.723633,14.747009,0.0,0.0,-125.350822
191 44 17 14 16 12 2021,-11949.243164,9180.723633,14.747009,0.0,0.0,-125.350822
212 44 17 14 16 12 2021,-11949.243164,9180.723633,14.747009,0.0,0.0,-125.350822
234 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
257 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
280 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
302 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
326 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
348 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
369 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
394 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
418 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
442 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
465 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
503 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
526 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
548 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
569 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
591 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
613 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
637 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
656 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
678 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
702 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
722 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
743 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
765 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
787 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
809 44 17 14 16 12 2021,-11949.238281,9180.75293,14.61172,0.0,0.0,-124.87088
