Time,X,Y,Z,Roll,Pitch,Yaw
753 49 17 16 17 12 2021,-11966.300781,9178.695312,1.482468,0.0,0.0,-60.9524
776 49 17 16 17 12 2021,-11966.300781,9178.695312,1.482468,0.0,0.0,-60.9524
799 49 17 16 17 12 2021,-11966.300781,9178.695312,1.482468,0.0,0.0,-60.9524
821 49 17 16 17 12 2021,-11966.300781,9178.695312,1.482468,0.0,0.0,-60.9524
844 49 17 16 17 12 2021,-11966.300781,9178.695312,1.482468,0.0,0.0,-60.9524
866 49 17 16 17 12 2021,-11966.300781,9178.695312,1.482468,0.0,0.0,-60.9524
889 49 17 16 17 12 2021,-11966.300781,9178.695312,1.482468,0.0,0.0,-60.9524
912 49 17 16 17 12 2021,-11966.300781,9178.695312,1.482468,0.0,0.0,-60.9524
935 49 17 16 17 12 2021,-11966.300781,9178.695312,1.482468,0.0,0.0,-60.9524
959 49 17 16 17 12 2021,-11966.300781,9178.695312,1.482468,0.0,0.0,-60.9524
996 49 17 16 17 12 2021,-11966.300781,9178.695312,1.482468,0.0,0.0,-60.9524
20 50 17 16 17 12 2021,-11966.300781,9178.695312,1.482468,0.0,0.0,-60.9524
42 50 17 16 17 12 2021,-11966.300781,9178.695312,1.482468,0.0,0.0,-60.9524
64 50 17 16 17 12 2021,-11966.300781,9178.695312,1.482468,0.0,0.0,-60.9524
87 50 17 16 17 12 2021,-11966.300781,9178.695312,1.482468,0.0,0.0,-60.9524
112 50 17 16 17 12 2021,-11966.300781,9178.695312,1.482468,0.0,0.0,-60.9524
137 50 17 16 17 12 2021,-11966.300781,9178.695312,1.482468,0.0,0.0,-60.9524
159 50 17 16 17 12 2021,-11966.219727,9178.274414,1.475007,0.0,0.0,-61.143425
181 50 17 16 17 12 2021,-11966.177734,9178.055664,1.471138,0.0,0.0,-61.242477
218 50 17 16 17 12 2021,-11966.155273,9177.942383,1.469133,0.0,0.0,-61.2938
241 50 17 16 17 12 2021,-11966.143555,9177.883789,1.468097,0.0,0.0,-61.320328
263 50 17 16 17 12 2021,-11966.137695,9177.853516,1.467562,0.0,0.0,-61.33403
288 50 17 16 17 12 2021,-11966.134766,9177.837891,1.467287,0.0,0.0,-61.34108
311 50 17 16 17 12 2021,-11966.133789,9177.830078,1.467145,0.0,0.0,-61.344711
336 50 17 16 17 12 2021,-11966.132812,9177.826172,1.467072,0.0,0.0,-61.346584
376 50 17 16 17 12 2021,-11966.132812,9177.824219,1.467034,0.0,0.0,-61.347542
402 50 17 16 17 12 2021,-11966.132812,9177.823242,1.467015,0.0,0.0,-61.348038
428 50 17 16 17 12 2021,-11966.132812,9177.823242,1.467005,0.0,0.0,-61.348286
464 50 17 16 17 12 2021,-11966.132812,9177.823242,1.467,0.0,0.0,-61.348419
489 50 17 16 17 12 2021,-11966.132812,9177.823242,1.466998,0.0,0.0,-61.348484
512 50 17 16 17 12 2021,-11966.132812,9177.823242,1.466997,0.0,0.0,-61.348511
537 50 17 16 17 12 2021,-11966.132812,9177.823242,1.466996,0.0,0.0,-61.348522
575 50 17 16 17 12 2021,-11966.132812,9177.823242,1.466996,0.0,0.0,-61.348537
600 50 17 16 17 12 2021,-11966.132812,9177.823242,1.466995,0.0,0.0,-61.348545
626 50 17 16 17 12 2021,-11966.132812,9177.823242,1.466995,0.0,0.0,-61.348545
663 50 17 16 17 12 2021,-11966.132812,9177.823242,1.466995,0.0,0.0,-61.348545
688 50 17 16 17 12 2021,-11966.132812,9177.823242,1.466995,0.0,0.0,-61.348545
711 50 17 16 17 12 2021,-11966.132812,9177.823242,1.466995,0.0,0.0,-61.348545
734 50 17 16 17 12 2021,-11966.132812,9177.823242,1.466995,0.0,0.0,-61.348545
757 50 17 16 17 12 2021,-11966.132812,9177.823242,1.466995,0.0,0.0,-61.348545
781 50 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
819 50 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
841 50 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
864 50 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
888 50 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
911 50 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
934 50 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
957 50 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
995 50 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
17 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
41 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
64 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
87 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
112 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
135 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
157 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
181 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
216 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
239 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
264 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
288 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
310 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
333 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
355 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
377 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
400 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
423 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
446 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
468 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
494 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
529 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
551 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
573 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
596 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
620 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
643 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
666 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
690 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
712 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
737 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
772 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
795 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
820 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
843 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
867 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
891 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
913 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
938 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
974 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
997 51 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
20 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
44 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
69 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
92 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
130 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
153 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
179 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
201 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
225 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
247 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
284 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
308 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
330 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
354 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
377 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
399 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
423 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
446 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
468 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
492 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
515 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
552 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
576 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
601 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
625 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
650 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
685 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
709 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
734 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
758 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
782 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
808 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
840 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
863 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
886 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
909 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
932 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
955 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
979 52 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
1 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
23 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
45 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
69 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
92 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
129 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
151 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
174 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
197 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
220 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
241 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
266 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
289 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
311 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
334 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
359 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
381 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
417 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
440 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
463 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
486 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
509 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
531 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
553 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
578 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
601 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
624 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
647 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
683 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
707 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
731 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
754 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
777 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
800 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
824 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
846 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
870 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
893 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
917 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
952 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
975 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
998 53 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
23 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
47 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
71 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
108 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
132 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
156 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
181 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
219 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
242 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
267 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
289 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
312 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
335 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
360 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
382 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
404 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
439 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
464 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
488 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
512 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
535 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
561 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
596 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
618 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
642 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
666 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
690 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
714 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
738 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
759 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
780 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
804 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
839 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
863 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
887 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
910 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
932 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
954 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
978 54 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
0 55 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
23 55 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
47 55 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
71 55 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
108 55 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
130 55 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
151 55 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
174 55 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
197 55 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
218 55 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
240 55 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
264 55 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
287 55 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
309 55 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
332 55 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
355 55 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
378 55 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
401 55 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
425 55 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
446 55 17 16 17 12 2021,-11966.131836,9177.822266,1.466995,0.0,0.0,-61.348545
469 55 17 16 17 12 2021,-11966.130859,9177.822266,1.466686,0.0,0.0,-61.349358
506 55 17 16 17 12 2021,-11966.128906,9177.822266,1.465894,0.0,0.0,-61.351475
529 55 17 16 17 12 2021,-11966.125977,9177.822266,1.464794,0.0,0.0,-61.354424
550 55 17 16 17 12 2021,-11966.12207,9177.822266,1.463403,0.0,0.0,-61.358128
574 55 17 16 17 12 2021,-11966.118164,9177.822266,1.461699,0.0,0.0,-61.362682
598 55 17 16 17 12 2021,-11966.113281,9177.822266,1.459685,0.0,0.0,-61.36805
621 55 17 16 17 12 2021,-11966.107422,9177.821289,1.45739,0.0,0.0,-61.374172
645 55 17 16 17 12 2021,-11966.100586,9177.820312,1.454798,0.0,0.0,-61.381088
668 55 17 16 17 12 2021,-11966.09375,9177.819336,1.451927,0.0,0.0,-61.388748
692 55 17 16 17 12 2021,-11966.085938,9177.818359,1.448777,0.0,0.0,-61.397156
729 55 17 16 17 12 2021,-11966.077148,9177.817383,1.445199,0.0,0.0,-61.406704
752 55 17 16 17 12 2021,-11966.067383,9177.816406,1.441375,0.0,0.0,-61.416893
775 55 17 16 17 12 2021,-11966.057617,9177.81543,1.437312,0.0,0.0,-61.427738
798 55 17 16 17 12 2021,-11966.046875,9177.814453,1.433014,0.0,0.0,-61.439194
822 55 17 16 17 12 2021,-11966.036133,9177.813477,1.4285,0.0,0.0,-61.451229
844 55 17 16 17 12 2021,-11966.024414,9177.8125,1.423795,0.0,0.0,-61.463783
867 55 17 16 17 12 2021,-11966.012695,9177.811523,1.418899,0.0,0.0,-61.476841
892 55 17 16 17 12 2021,-11966.0,9177.810547,1.413803,0.0,0.0,-61.490429
930 55 17 16 17 12 2021,-11965.986328,9177.80957,1.40837,0.0,0.0,-61.504929
955 55 17 16 17 12 2021,-11965.972656,9177.808594,1.402796,0.0,0.0,-61.519783
978 55 17 16 17 12 2021,-11965.958008,9177.807617,1.397078,0.0,0.0,-61.535042
2 56 17 16 17 12 2021,-11965.943359,9177.806641,1.391235,0.0,0.0,-61.55061
40 56 17 16 17 12 2021,-11965.927734,9177.804688,1.385134,0.0,0.0,-61.566883
63 56 17 16 17 12 2021,-11965.912109,9177.802734,1.37896,0.0,0.0,-61.583351
86 56 17 16 17 12 2021,-11965.896484,9177.800781,1.372718,0.0,0.0,-61.599998
111 56 17 16 17 12 2021,-11965.880859,9177.798828,1.366398,0.0,0.0,-61.616848
133 56 17 16 17 12 2021,-11965.865234,9177.796875,1.360053,0.0,0.0,-61.633774
154 56 17 16 17 12 2021,-11965.849609,9177.794922,1.353693,0.0,0.0,-61.650745
178 56 17 16 17 12 2021,-11965.833984,9177.793945,1.34732,0.0,0.0,-61.66774
201 56 17 16 17 12 2021,-11965.818359,9177.791992,1.34094,0.0,0.0,-61.684746
224 56 17 16 17 12 2021,-11965.802734,9177.791016,1.334572,0.0,0.0,-61.70174
247 56 17 16 17 12 2021,-11965.787109,9177.789062,1.32823,0.0,0.0,-61.718651
285 56 17 16 17 12 2021,-11965.771484,9177.787109,1.321815,0.0,0.0,-61.735767
309 56 17 16 17 12 2021,-11965.755859,9177.786133,1.315449,0.0,0.0,-61.752743
332 56 17 16 17 12 2021,-11965.740234,9177.785156,1.309149,0.0,0.0,-61.769543
355 56 17 16 17 12 2021,-11965.724609,9177.78418,1.30292,0.0,0.0,-61.786156
378 56 17 16 17 12 2021,-11965.708984,9177.783203,1.296776,0.0,0.0,-61.80254
402 56 17 16 17 12 2021,-11965.694336,9177.782227,1.290719,0.0,0.0,-61.818695
440 56 17 16 17 12 2021,-11965.679688,9177.78125,1.284674,0.0,0.0,-61.834812
465 56 17 16 17 12 2021,-11965.665039,9177.780273,1.278734,0.0,0.0,-61.850658
488 56 17 16 17 12 2021,-11965.650391,9177.779297,1.27292,0.0,0.0,-61.866169
511 56 17 16 17 12 2021,-11965.636719,9177.77832,1.267233,0.0,0.0,-61.881332
532 56 17 16 17 12 2021,-11965.623047,9177.777344,1.261687,0.0,0.0,-61.896141
554 56 17 16 17 12 2021,-11965.609375,9177.776367,1.256286,0.0,0.0,-61.91053
580 56 17 16 17 12 2021,-11965.59668,9177.775391,1.251015,0.0,0.0,-61.924595
603 56 17 16 17 12 2021,-11965.583984,9177.774414,1.245892,0.0,0.0,-61.938263
640 56 17 16 17 12 2021,-11965.571289,9177.773438,1.240861,0.0,0.0,-61.951675
663 56 17 16 17 12 2021,-11965.55957,9177.772461,1.235986,0.0,0.0,-61.964684
686 56 17 16 17 12 2021,-11965.547852,9177.771484,1.231275,0.0,0.0,-61.97723
709 56 17 16 17 12 2021,-11965.536133,9177.770508,1.226722,0.0,0.0,-61.989388
732 56 17 16 17 12 2021,-11965.525391,9177.769531,1.22233,0.0,0.0,-62.001095
754 56 17 16 17 12 2021,-11965.514648,9177.768555,1.218104,0.0,0.0,-62.012379
776 56 17 16 17 12 2021,-11965.504883,9177.767578,1.21404,0.0,0.0,-62.023209
800 56 17 16 17 12 2021,-11965.495117,9177.766602,1.210134,0.0,0.0,-62.033627
824 56 17 16 17 12 2021,-11965.485352,9177.765625,1.206384,0.0,0.0,-62.043633
845 56 17 16 17 12 2021,-11965.476562,9177.764648,1.202792,0.0,0.0,-62.053207
868 56 17 16 17 12 2021,-11965.467773,9177.763672,1.199355,0.0,0.0,-62.062374
891 56 17 16 17 12 2021,-11965.459961,9177.762695,1.196069,0.0,0.0,-62.071152
914 56 17 16 17 12 2021,-11965.452148,9177.761719,1.192933,0.0,0.0,-62.079498
952 56 17 16 17 12 2021,-11965.444336,9177.760742,1.189914,0.0,0.0,-62.087563
976 56 17 16 17 12 2021,-11965.4375,9177.759766,1.187039,0.0,0.0,-62.095226
1 57 17 16 17 12 2021,-11965.430664,9177.758789,1.184304,0.0,0.0,-62.10252
24 57 17 16 17 12 2021,-11965.423828,9177.757812,1.181708,0.0,0.0,-62.10944
62 57 17 16 17 12 2021,-11965.417969,9177.756836,1.179224,0.0,0.0,-62.116081
86 57 17 16 17 12 2021,-11965.412109,9177.755859,1.176873,0.0,0.0,-62.122337
111 57 17 16 17 12 2021,-11965.40625,9177.754883,1.174651,0.0,0.0,-62.128273
135 57 17 16 17 12 2021,-11965.401367,9177.753906,1.172552,0.0,0.0,-62.133865
