Time,X,Y,Z,Roll,Pitch,Yaw
268 19 29 12 16 12 2021,-11879.402344,9218.865234,6.037842,0.0,0.0,17.968714
280 19 29 12 16 12 2021,-11879.402344,9218.865234,6.037842,0.0,0.0,17.968714
291 19 29 12 16 12 2021,-11879.402344,9218.865234,6.037842,0.0,0.0,17.968714
302 19 29 12 16 12 2021,-11879.402344,9218.865234,6.037842,0.0,0.0,17.968714
313 19 29 12 16 12 2021,-11879.402344,9218.865234,6.037842,0.0,0.0,17.968714
324 19 29 12 16 12 2021,-11879.402344,9218.865234,6.037842,0.0,0.0,17.968714
335 19 29 12 16 12 2021,-11879.402344,9218.865234,6.037842,0.0,0.0,17.968714
346 19 29 12 16 12 2021,-11879.402344,9218.865234,6.037842,0.0,0.0,17.968714
357 19 29 12 16 12 2021,-11879.402344,9218.865234,6.037842,0.0,0.0,17.968714
369 19 29 12 16 12 2021,-11879.402344,9218.865234,6.037842,0.0,0.0,17.968714
380 19 29 12 16 12 2021,-11879.402344,9218.865234,6.037842,0.0,0.0,17.968714
391 19 29 12 16 12 2021,-11879.402344,9218.865234,6.037842,0.0,0.0,17.968714
402 19 29 12 16 12 2021,-11879.402344,9218.865234,6.037842,0.0,0.0,17.968714
413 19 29 12 16 12 2021,-11879.402344,9218.865234,6.037842,0.0,0.0,17.968714
424 19 29 12 16 12 2021,-11879.402344,9218.865234,6.037842,0.0,0.0,17.968714
435 19 29 12 16 12 2021,-11879.402344,9218.865234,6.037842,0.0,0.0,17.968714
447 19 29 12 16 12 2021,-11879.402344,9218.865234,6.037842,0.0,0.0,17.968714
458 19 29 12 16 12 2021,-11879.402344,9218.865234,6.037842,0.0,0.0,17.968714
469 19 29 12 16 12 2021,-11879.402344,9218.865234,6.037842,0.0,0.0,17.968714
480 19 29 12 16 12 2021,-11879.402344,9218.865234,6.037842,0.0,0.0,17.968714
491 19 29 12 16 12 2021,-11879.402344,9218.865234,6.037842,0.0,0.0,17.968714
502 19 29 12 16 12 2021,-11875.795898,9220.65332,6.254639,0.0,0.0,41.815548
514 19 29 12 16 12 2021,-11875.795898,9220.65332,6.254639,0.0,0.0,41.815548
525 19 29 12 16 12 2021,-11875.571289,9220.947266,6.224579,0.0,0.0,43.888073
536 19 29 12 16 12 2021,-11875.571289,9220.947266,6.224579,0.0,0.0,43.888073
547 19 29 12 16 12 2021,-11875.435547,9221.177734,6.19577,0.0,0.0,45.589622
558 19 29 12 16 12 2021,-11875.435547,9221.177734,6.19577,0.0,0.0,45.589622
568 19 29 12 16 12 2021,-11875.356445,9221.369141,6.190521,0.0,0.0,46.973976
579 19 29 12 16 12 2021,-11875.356445,9221.369141,6.190521,0.0,0.0,46.973976
590 19 29 12 16 12 2021,-11875.356445,9221.369141,6.190521,0.0,0.0,46.973976
601 19 29 12 16 12 2021,-11875.353516,9221.418945,6.187853,0.0,0.0,47.468864
613 19 29 12 16 12 2021,-11875.349609,9221.485352,6.184303,0.0,0.0,48.12743
624 19 29 12 16 12 2021,-11875.349609,9221.485352,6.184303,0.0,0.0,48.12743
635 19 29 12 16 12 2021,-11875.327148,9221.594727,6.195587,0.0,0.0,49.447342
646 19 29 12 16 12 2021,-11875.327148,9221.594727,6.195587,0.0,0.0,49.447342
657 19 29 12 16 12 2021,-11875.327148,9221.594727,6.195587,0.0,0.0,49.447342
668 19 29 12 16 12 2021,-11875.327148,9221.594727,6.195587,0.0,0.0,49.447342
679 19 29 12 16 12 2021,-11875.327148,9221.594727,6.195587,0.0,0.0,49.447342
692 19 29 12 16 12 2021,-11875.333008,9221.606445,6.218714,0.0,0.0,49.89558
703 19 29 12 16 12 2021,-11875.339844,9221.619141,6.244049,0.0,0.0,50.386639
714 19 29 12 16 12 2021,-11875.341797,9221.623047,6.250854,0.0,0.0,50.518539
725 19 29 12 16 12 2021,-11875.341797,9221.623047,6.250854,0.0,0.0,50.518539
736 19 29 12 16 12 2021,-11875.341797,9221.623047,6.250854,0.0,0.0,50.518539
747 19 29 12 16 12 2021,-11875.341797,9221.623047,6.250854,0.0,0.0,50.518539
757 19 29 12 16 12 2021,-11875.341797,9221.623047,6.250854,0.0,0.0,50.518539
768 19 29 12 16 12 2021,-11875.341797,9221.623047,6.250854,0.0,0.0,50.518539
779 19 29 12 16 12 2021,-11875.341797,9221.623047,6.250854,0.0,0.0,50.518539
790 19 29 12 16 12 2021,-11875.341797,9221.623047,6.250854,0.0,0.0,50.518539
801 19 29 12 16 12 2021,-11875.341797,9221.623047,6.250854,0.0,0.0,50.518539
814 19 29 12 16 12 2021,-11875.341797,9221.623047,6.250854,0.0,0.0,50.518539
824 19 29 12 16 12 2021,-11875.341797,9221.623047,6.250854,0.0,0.0,50.518539
835 19 29 12 16 12 2021,-11875.341797,9221.623047,6.250854,0.0,0.0,50.518539
846 19 29 12 16 12 2021,-11875.410156,9221.541992,6.305153,0.0,0.0,51.079567
857 19 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
868 19 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
880 19 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
892 19 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
902 19 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
913 19 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
924 19 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
935 19 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
946 19 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
957 19 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
968 19 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
980 19 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
991 19 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
2 20 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
13 20 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
24 20 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
35 20 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
47 20 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
58 20 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
69 20 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
80 20 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
91 20 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
102 20 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
113 20 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
125 20 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
135 20 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
146 20 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
157 20 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
168 20 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
180 20 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
190 20 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
202 20 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
214 20 29 12 16 12 2021,-11875.466797,9221.474609,6.3508,0.0,0.0,51.551186
224 20 29 12 16 12 2021,-11875.481445,9221.460938,6.347654,0.0,0.0,51.497757
235 20 29 12 16 12 2021,-11875.509766,9221.43457,6.341508,0.0,0.0,51.393337
246 20 29 12 16 12 2021,-11875.547852,9221.398438,6.333195,0.0,0.0,51.252102
257 20 29 12 16 12 2021,-11875.59082,9221.358398,6.323963,0.0,0.0,51.095253
268 20 29 12 16 12 2021,-11875.632812,9221.319336,6.314893,0.0,0.0,50.941162
281 20 29 12 16 12 2021,-11875.669922,9221.28418,6.30673,0.0,0.0,50.802483
292 20 29 12 16 12 2021,-11875.699219,9221.256836,6.300402,0.0,0.0,50.694977
303 20 29 12 16 12 2021,-11875.699219,9221.256836,6.300402,0.0,0.0,50.694977
313 20 29 12 16 12 2021,-11875.730469,9221.111328,6.297856,0.0,0.0,49.971741
324 20 29 12 16 12 2021,-11875.74707,9221.033203,6.296483,0.0,0.0,49.581718
335 20 29 12 16 12 2021,-11875.750977,9221.017578,6.296204,0.0,0.0,49.502369
346 20 29 12 16 12 2021,-11875.750977,9221.017578,6.296204,0.0,0.0,49.502369
358 20 29 12 16 12 2021,-11875.750977,9221.017578,6.296204,0.0,0.0,49.502369
369 20 29 12 16 12 2021,-11875.750977,9221.017578,6.296204,0.0,0.0,49.502369
380 20 29 12 16 12 2021,-11875.750977,9221.017578,6.296204,0.0,0.0,49.502369
391 20 29 12 16 12 2021,-11875.750977,9221.017578,6.296204,0.0,0.0,49.502369
402 20 29 12 16 12 2021,-11875.761719,9220.983398,6.296285,0.0,0.0,49.277077
413 20 29 12 16 12 2021,-11875.77832,9220.929688,6.296412,0.0,0.0,48.924915
424 20 29 12 16 12 2021,-11875.791016,9220.884766,6.296517,0.0,0.0,48.634373
437 20 29 12 16 12 2021,-11875.796875,9220.864258,6.296566,0.0,0.0,48.502159
448 20 29 12 16 12 2021,-11875.797852,9220.862305,6.29657,0.0,0.0,48.48988
458 20 29 12 16 12 2021,-11875.797852,9220.862305,6.29657,0.0,0.0,48.48988
470 20 29 12 16 12 2021,-11875.797852,9220.862305,6.29657,0.0,0.0,48.48988
480 20 29 12 16 12 2021,-11875.797852,9220.862305,6.29657,0.0,0.0,48.48988
491 20 29 12 16 12 2021,-11875.818359,9220.832031,6.296022,0.0,0.0,48.229382
502 20 29 12 16 12 2021,-11875.849609,9220.786133,6.29517,0.0,0.0,47.824249
513 20 29 12 16 12 2021,-11875.874023,9220.749023,6.294488,0.0,0.0,47.500507
525 20 29 12 16 12 2021,-11875.883789,9220.734375,6.294224,0.0,0.0,47.37479
536 20 29 12 16 12 2021,-11875.883789,9220.734375,6.294224,0.0,0.0,47.37479
547 20 29 12 16 12 2021,-11875.883789,9220.734375,6.294224,0.0,0.0,47.37479
557 20 29 12 16 12 2021,-11875.883789,9220.734375,6.294224,0.0,0.0,47.37479
568 20 29 12 16 12 2021,-11875.883789,9220.734375,6.294224,0.0,0.0,47.37479
580 20 29 12 16 12 2021,-11875.90918,9220.709961,6.289488,0.0,0.0,47.104
591 20 29 12 16 12 2021,-11875.946289,9220.674805,6.282531,0.0,0.0,46.706284
603 20 29 12 16 12 2021,-11875.975586,9220.645508,6.276964,0.0,0.0,46.387993
614 20 29 12 16 12 2021,-11875.986328,9220.635742,6.275034,0.0,0.0,46.277641
624 20 29 12 16 12 2021,-11875.986328,9220.635742,6.275034,0.0,0.0,46.277641
635 20 29 12 16 12 2021,-11875.986328,9220.635742,6.275034,0.0,0.0,46.277641
646 20 29 12 16 12 2021,-11875.986328,9220.635742,6.275034,0.0,0.0,46.277641
657 20 29 12 16 12 2021,-11876.013672,9220.612305,6.272413,0.0,0.0,46.042202
670 20 29 12 16 12 2021,-11876.058594,9220.574219,6.268002,0.0,0.0,45.645847
681 20 29 12 16 12 2021,-11876.095703,9220.542969,6.264427,0.0,0.0,45.324615
691 20 29 12 16 12 2021,-11876.111328,9220.529297,6.262903,0.0,0.0,45.187729
702 20 29 12 16 12 2021,-11876.113281,9220.527344,6.262695,0.0,0.0,45.169022
713 20 29 12 16 12 2021,-11876.113281,9220.527344,6.262695,0.0,0.0,45.169022
724 20 29 12 16 12 2021,-11876.113281,9220.527344,6.262695,0.0,0.0,45.169022
735 20 29 12 16 12 2021,-11876.158203,9220.506836,6.262513,0.0,0.0,44.843151
747 20 29 12 16 12 2021,-11876.225586,9220.476562,6.262239,0.0,0.0,44.354549
758 20 29 12 16 12 2021,-11876.268555,9220.457031,6.262063,0.0,0.0,44.039692
769 20 29 12 16 12 2021,-11876.27832,9220.452148,6.262024,0.0,0.0,43.969498
780 20 29 12 16 12 2021,-11876.27832,9220.452148,6.262024,0.0,0.0,43.969498
791 20 29 12 16 12 2021,-11876.27832,9220.452148,6.262024,0.0,0.0,43.969498
802 20 29 12 16 12 2021,-11876.3125,9220.433594,6.259872,0.0,0.0,43.765816
813 20 29 12 16 12 2021,-11876.367188,9220.402344,6.256351,0.0,0.0,43.432487
824 20 29 12 16 12 2021,-11876.418945,9220.374023,6.253068,0.0,0.0,43.121681
836 20 29 12 16 12 2021,-11876.449219,9220.356445,6.251129,0.0,0.0,42.938091
846 20 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
857 20 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
868 20 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
879 20 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
891 20 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
902 20 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
914 20 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
924 20 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
935 20 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
946 20 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
958 20 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
970 20 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
980 20 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
991 20 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
2 21 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
13 21 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
24 21 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
35 21 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
46 21 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
57 21 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
68 21 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
80 21 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
91 21 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
103 21 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
113 21 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
124 21 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
135 21 29 12 16 12 2021,-11876.458008,9220.351562,6.250572,0.0,0.0,42.885319
146 21 29 12 16 12 2021,-11876.522461,9220.375,6.230038,0.0,0.0,42.557716
157 21 29 12 16 12 2021,-11876.609375,9220.40625,6.202346,0.0,0.0,42.115902
169 21 29 12 16 12 2021,-11876.658203,9220.423828,6.186587,0.0,0.0,41.864471
180 21 29 12 16 12 2021,-11876.65918,9220.423828,6.18634,0.0,0.0,41.860531
192 21 29 12 16 12 2021,-11876.65918,9220.423828,6.18634,0.0,0.0,41.860531
203 21 29 12 16 12 2021,-11876.65918,9220.423828,6.18634,0.0,0.0,41.860531
213 21 29 12 16 12 2021,-11876.65918,9220.423828,6.18634,0.0,0.0,41.860531
224 21 29 12 16 12 2021,-11876.703125,9220.415039,6.177304,0.0,0.0,41.610722
235 21 29 12 16 12 2021,-11876.772461,9220.401367,6.163074,0.0,0.0,41.217327
246 21 29 12 16 12 2021,-11876.828125,9220.390625,6.1517,0.0,0.0,40.902863
258 21 29 12 16 12 2021,-11876.851562,9220.385742,6.146901,0.0,0.0,40.770172
269 21 29 12 16 12 2021,-11876.851562,9220.385742,6.146901,0.0,0.0,40.770172
281 21 29 12 16 12 2021,-11877.047852,9220.311523,6.11731,0.0,0.0,39.570431
291 21 29 12 16 12 2021,-11877.047852,9220.311523,6.11731,0.0,0.0,39.570431
302 21 29 12 16 12 2021,-11877.047852,9220.311523,6.11731,0.0,0.0,39.570431
313 21 29 12 16 12 2021,-11877.080078,9220.297852,6.115833,0.0,0.0,39.400375
324 21 29 12 16 12 2021,-11877.133789,9220.274414,6.113373,0.0,0.0,39.117168
336 21 29 12 16 12 2021,-11877.133789,9220.274414,6.113373,0.0,0.0,39.117168
348 21 29 12 16 12 2021,-11877.288086,9220.210938,6.105488,0.0,0.0,38.266842
358 21 29 12 16 12 2021,-11877.387695,9220.169922,6.100383,0.0,0.0,37.716312
369 21 29 12 16 12 2021,-11877.387695,9220.169922,6.100383,0.0,0.0,37.716312
380 21 29 12 16 12 2021,-11877.612305,9220.085938,6.08855,0.0,0.0,36.447231
391 21 29 12 16 12 2021,-11877.639648,9220.075195,6.087097,0.0,0.0,36.291485
402 21 29 12 16 12 2021,-11877.639648,9220.075195,6.087097,0.0,0.0,36.291485
413 21 29 12 16 12 2021,-11877.845703,9220.00293,6.067902,0.0,0.0,35.138557
425 21 29 12 16 12 2021,-11877.845703,9220.00293,6.067902,0.0,0.0,35.138557
436 21 29 12 16 12 2021,-11877.845703,9220.00293,6.067902,0.0,0.0,35.138557
446 21 29 12 16 12 2021,-11877.885742,9219.991211,6.064464,0.0,0.0,34.90802
457 21 29 12 16 12 2021,-11877.951172,9219.972656,6.058897,0.0,0.0,34.53476
469 21 29 12 16 12 2021,-11878.010742,9219.956055,6.053858,0.0,0.0,34.196892
482 21 29 12 16 12 2021,-11878.010742,9219.956055,6.053858,0.0,0.0,34.196892
491 21 29 12 16 12 2021,-11878.233398,9219.894531,6.03468,0.0,0.0,32.855061
503 21 29 12 16 12 2021,-11878.269531,9219.884766,6.031555,0.0,0.0,32.636417
513 21 29 12 16 12 2021,-11878.269531,9219.884766,6.031555,0.0,0.0,32.636417
525 21 29 12 16 12 2021,-11878.448242,9219.838867,6.021606,0.0,0.0,31.574385
535 21 29 12 16 12 2021,-11878.448242,9219.838867,6.021606,0.0,0.0,31.574385
547 21 29 12 16 12 2021,-11878.448242,9219.838867,6.021606,0.0,0.0,31.574385
558 21 29 12 16 12 2021,-11878.483398,9219.831055,6.019408,0.0,0.0,31.360716
570 21 29 12 16 12 2021,-11878.541016,9219.819336,6.015832,0.0,0.0,31.013086
581 21 29 12 16 12 2021,-11878.541016,9219.819336,6.015832,0.0,0.0,31.013086
591 21 29 12 16 12 2021,-11878.740234,9219.774414,6.003771,0.0,0.0,29.866835
603 21 29 12 16 12 2021,-11878.84375,9219.751953,5.997547,0.0,0.0,29.275286
614 21 29 12 16 12 2021,-11878.84375,9219.751953,5.997547,0.0,0.0,29.275286
625 21 29 12 16 12 2021,-11879.144531,9219.6875,5.979248,0.0,0.0,27.673161
637 21 29 12 16 12 2021,-11879.144531,9219.6875,5.979248,0.0,0.0,27.673161
648 21 29 12 16 12 2021,-11879.376953,9219.65332,5.962082,0.0,0.0,26.517376
658 21 29 12 16 12 2021,-11879.376953,9219.65332,5.962082,0.0,0.0,26.517376
668 21 29 12 16 12 2021,-11879.581055,9219.615234,5.944061,0.0,0.0,25.49437
679 21 29 12 16 12 2021,-11879.581055,9219.615234,5.944061,0.0,0.0,25.49437
691 21 29 12 16 12 2021,-11879.581055,9219.615234,5.944061,0.0,0.0,25.49437
702 21 29 12 16 12 2021,-11879.647461,9219.606445,5.938027,0.0,0.0,25.155209
713 21 29 12 16 12 2021,-11879.74707,9219.59375,5.929038,0.0,0.0,24.649908
725 21 29 12 16 12 2021,-11879.74707,9219.59375,5.929038,0.0,0.0,24.649908
736 21 29 12 16 12 2021,-11880.005859,9219.573242,5.902713,0.0,0.0,23.335863
747 21 29 12 16 12 2021,-11880.111328,9219.56543,5.892074,0.0,0.0,22.804745
758 21 29 12 16 12 2021,-11880.111328,9219.56543,5.892074,0.0,0.0,22.804745
769 21 29 12 16 12 2021,-11880.317383,9219.561523,5.857681,0.0,0.0,21.685831
780 21 29 12 16 12 2021,-11880.317383,9219.561523,5.857681,0.0,0.0,21.685831
792 21 29 12 16 12 2021,-11880.317383,9219.561523,5.857681,0.0,0.0,21.685831
804 21 29 12 16 12 2021,-11880.355469,9219.5625,5.852546,0.0,0.0,21.487478
814 21 29 12 16 12 2021,-11880.411133,9219.563477,5.845083,0.0,0.0,21.199221
824 21 29 12 16 12 2021,-11880.411133,9219.563477,5.845083,0.0,0.0,21.199221
835 21 29 12 16 12 2021,-11880.59375,9219.564453,5.822792,0.0,0.0,20.331959
847 21 29 12 16 12 2021,-11880.707031,9219.56543,5.808899,0.0,0.0,19.791443
857 21 29 12 16 12 2021,-11880.746094,9219.56543,5.804116,0.0,0.0,19.605349
870 21 29 12 16 12 2021,-11880.750977,9219.56543,5.803558,0.0,0.0,19.583662
881 21 29 12 16 12 2021,-11880.750977,9219.56543,5.803558,0.0,0.0,19.583662
892 21 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
902 21 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
913 21 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
924 21 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
936 21 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
947 21 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
959 21 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
970 21 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
980 21 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
991 21 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
2 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
13 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
25 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
36 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
47 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
57 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
68 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
80 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
90 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
102 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
114 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
124 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
135 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
147 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
157 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
169 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
180 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
191 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
202 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
213 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
224 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
235 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
247 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
257 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
270 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
281 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
291 22 29 12 16 12 2021,-11880.987305,9219.573242,5.784531,0.0,0.0,18.443029
302 22 29 12 16 12 2021,-11880.985352,9219.612305,5.781236,0.0,0.0,18.806997
314 22 29 12 16 12 2021,-11880.982422,9219.663086,5.776954,0.0,0.0,19.279934
324 22 29 12 16 12 2021,-11880.981445,9219.68457,5.775101,0.0,0.0,19.484613
335 22 29 12 16 12 2021,-11880.981445,9219.68457,5.775101,0.0,0.0,19.484613
347 22 29 12 16 12 2021,-11880.981445,9219.68457,5.775101,0.0,0.0,19.484613
358 22 29 12 16 12 2021,-11880.981445,9219.68457,5.775101,0.0,0.0,19.484613
369 22 29 12 16 12 2021,-11880.981445,9219.68457,5.775101,0.0,0.0,19.484613
381 22 29 12 16 12 2021,-11880.981445,9219.68457,5.775101,0.0,0.0,19.484613
391 22 29 12 16 12 2021,-11880.981445,9219.68457,5.775101,0.0,0.0,19.484613
403 22 29 12 16 12 2021,-11880.981445,9219.68457,5.775101,0.0,0.0,19.484613
413 22 29 12 16 12 2021,-11880.981445,9219.68457,5.775101,0.0,0.0,19.484613
425 22 29 12 16 12 2021,-11880.981445,9219.68457,5.775101,0.0,0.0,19.484613
435 22 29 12 16 12 2021,-11880.981445,9219.68457,5.775101,0.0,0.0,19.484613
447 22 29 12 16 12 2021,-11880.981445,9219.68457,5.775101,0.0,0.0,19.484613
458 22 29 12 16 12 2021,-11880.981445,9219.68457,5.775101,0.0,0.0,19.484613
469 22 29 12 16 12 2021,-11880.951172,9219.698242,5.767206,0.0,0.0,19.710203
480 22 29 12 16 12 2021,-11880.905273,9219.719727,5.755003,0.0,0.0,20.058903
491 22 29 12 16 12 2021,-11880.865234,9219.738281,5.744606,0.0,0.0,20.356014
501 22 29 12 16 12 2021,-11880.84668,9219.74707,5.739735,0.0,0.0,20.495193
514 22 29 12 16 12 2021,-11880.84375,9219.748047,5.738922,0.0,0.0,20.518435
525 22 29 12 16 12 2021,-11880.84375,9219.748047,5.738922,0.0,0.0,20.518435
536 22 29 12 16 12 2021,-11880.84375,9219.748047,5.738922,0.0,0.0,20.518435
547 22 29 12 16 12 2021,-11880.800781,9219.758789,5.739962,0.0,0.0,20.753263
557 22 29 12 16 12 2021,-11880.736328,9219.774414,5.74151,0.0,0.0,21.103098
568 22 29 12 16 12 2021,-11880.676758,9219.789062,5.742928,0.0,0.0,21.423159
579 22 29 12 16 12 2021,-11880.643555,9219.797852,5.743726,0.0,0.0,21.603559
591 22 29 12 16 12 2021,-11880.643555,9219.797852,5.743726,0.0,0.0,21.603559
603 22 29 12 16 12 2021,-11880.389648,9219.859375,5.741809,0.0,0.0,22.871845
614 22 29 12 16 12 2021,-11880.376953,9219.862305,5.741714,0.0,0.0,22.934437
625 22 29 12 16 12 2021,-11880.376953,9219.862305,5.741714,0.0,0.0,22.934437
